playerID,yearID,stint,teamID,lgID,POS,G,GS,InnOuts,PO,A,E,DP,PB,WP,SB,CS,ZR
swishni01,2010,1,NYA,AL,OF,134,131,3309,265,10,4,1,,,,,
tabatjo01,2010,1,PIT,NL,OF,102,101,2588,211,5,1,1,,,,,
takahhi01,2010,1,NYN,NL,P,53,12,366,5,15,1,0,,,,,
talbomi01,2010,1,CLE,AL,P,28,28,478,11,19,1,4,,,,,
tallebr01,2010,1,TOR,AL,P,34,5,232,2,5,0,0,,,,,
tanketa01,2010,1,FLO,NL,P,27,0,36,0,0,0,0,,,,,
taschja01,2010,1,PIT,NL,P,17,0,58,1,6,0,0,,,,,
taschja01,2010,2,LAN,NL,P,3,0,1,0,0,0,0,,,,,
tatisfe01,2010,1,NYN,NL,1B,14,8,217,67,5,0,6,,,,,
tatisfe01,2010,1,NYN,NL,2B,3,0,13,0,0,0,0,,,,,
tatisfe01,2010,1,NYN,NL,3B,4,2,54,2,1,0,1,,,,,
tatumcr01,2010,1,BAL,AL,C,42,34,932,222,17,3,1,1,,25,2,
taverwi01,2010,1,WAS,NL,OF,22,6,231,17,1,0,1,,,,,
teagata01,2010,1,TEX,AL,C,28,22,615,171,9,2,2,3,,15,3,
teahema01,2010,1,CHA,AL,1B,3,0,24,5,0,0,0,,,,,
teahema01,2010,1,CHA,AL,3B,52,49,1233,32,82,10,6,,,,,
teahema01,2010,1,CHA,AL,OF,10,10,231,12,0,0,0,,,,,
teixema01,2010,1,NYA,AL,1B,149,148,3875,1227,80,3,137,,,,,
tejadmi01,2010,1,BAL,AL,3B,93,93,2424,68,197,15,22,,,,,
tejadmi01,2010,2,SDN,NL,3B,4,2,46,1,3,0,0,,,,,
tejadmi01,2010,2,SDN,NL,SS,58,57,1490,68,162,3,40,,,,,
tejadru01,2010,1,NYN,NL,2B,50,46,1164,79,126,6,31,,,,,
tejadru01,2010,1,NYN,NL,SS,28,24,665,33,75,2,15,,,,,
tejedro01,2010,1,KCA,AL,P,54,0,183,2,5,2,0,,,,,
texeika01,2010,1,SEA,AL,P,16,0,56,1,4,0,0,,,,,
texeika01,2010,2,KCA,AL,P,27,0,128,1,3,0,0,,,,,
thamema01,2010,1,NYA,AL,3B,1,0,3,0,0,1,0,,,,,
thamema01,2010,1,NYA,AL,OF,32,23,513,34,2,2,1,,,,,
thatcjo01,2010,1,SDN,NL,P,65,0,105,1,0,0,0,,,,,
thayeda01,2010,1,TBA,AL,P,1,0,6,0,0,0,0,,,,,
theriry01,2010,1,CHN,NL,2B,66,62,1636,117,150,6,31,,,,,
theriry01,2010,1,CHN,NL,SS,29,28,738,38,74,3,13,,,,,
theriry01,2010,2,LAN,NL,2B,53,50,1341,103,125,1,25,,,,,
tholejo01,2010,1,NYN,NL,C,61,51,1402,341,29,3,2,4,,14,11,
thomabr01,2010,1,DET,AL,P,49,2,208,2,11,0,0,,,,,
thomaju01,2010,1,PIT,NL,P,12,0,39,0,2,0,0,,,,,
thompbr01,2010,1,KCA,AL,P,16,0,59,1,1,0,0,,,,,
thompri03,2010,1,LAA,AL,P,13,0,59,2,1,1,0,,,,,
thornma01,2010,1,CHA,AL,P,61,0,182,0,6,0,0,,,,,
threeer01,2010,1,CHA,AL,P,11,0,37,0,3,1,0,,,,,
tillmch01,2010,1,BAL,AL,P,11,11,161,7,6,1,1,,,,,
toddje01,2010,1,CLE,AL,P,5,0,18,1,0,0,0,,,,,
tolbema01,2010,1,MIN,AL,1B,4,0,24,5,0,0,0,,,,,
tolbema01,2010,1,MIN,AL,2B,20,13,395,21,41,1,7,,,,,
tolbema01,2010,1,MIN,AL,3B,14,7,219,8,21,1,1,,,,,
tolbema01,2010,1,MIN,AL,OF,1,0,3,0,0,0,0,,,,,
tolbema01,2010,1,MIN,AL,SS,3,0,12,2,2,0,1,,,,,
tollest01,2010,1,OAK,AL,2B,4,2,63,5,4,1,2,,,,,
tollest01,2010,1,OAK,AL,3B,6,5,132,3,7,0,0,,,,,
tollest01,2010,1,OAK,AL,OF,1,0,4,1,0,0,0,,,,,
tollest01,2010,1,OAK,AL,SS,11,5,135,9,9,0,4,,,,,
tomlijo01,2010,1,CLE,AL,P,12,12,219,4,9,0,3,,,,,
torrean02,2010,1,SFN,NL,OF,133,124,3361,314,7,1,2,,,,,
torreca01,2010,1,CHA,AL,P,5,1,41,1,1,1,0,,,,,
torreyo01,2010,1,SDN,NL,C,92,89,2387,681,45,3,5,7,,38,22,
towlejr01,2010,1,HOU,NL,C,15,13,350,92,7,1,0,0,,8,3,
tracych01,2010,1,CHN,NL,1B,2,0,15,4,0,0,0,,,,,
tracych01,2010,1,CHN,NL,3B,10,8,220,6,12,1,2,,,,,
tracych01,2010,2,FLO,NL,1B,5,4,108,46,3,0,4,,,,,
tracych01,2010,2,FLO,NL,3B,24,22,543,13,42,3,5,,,,,
treanma01,2010,1,TEX,AL,C,81,67,1844,512,21,3,1,2,,44,17,
troncra01,2010,1,LAN,NL,P,52,0,162,1,6,0,0,,,,,
trumbma01,2010,1,LAA,AL,1B,6,3,99,38,4,0,5,,,,,
trumbma01,2010,1,LAA,AL,OF,1,1,21,1,1,1,0,,,,,
tuiasma01,2010,1,SEA,AL,1B,9,7,200,65,2,1,8,,,,,
tuiasma01,2010,1,SEA,AL,2B,2,0,24,0,1,1,0,,,,,
tuiasma01,2010,1,SEA,AL,3B,12,10,275,8,24,2,0,,,,,
tuiasma01,2010,1,SEA,AL,OF,14,14,366,21,1,1,0,,,,,
tuiasma01,2010,1,SEA,AL,SS,6,2,84,6,11,2,2,,,,,
tulowtr01,2010,1,COL,NL,SS,122,122,3195,211,388,10,103,,,,,
turneju01,2010,1,BAL,AL,2B,3,2,57,4,4,0,1,,,,,
turneju01,2010,1,BAL,AL,SS,1,0,6,1,0,0,0,,,,,
turneju01,2010,2,NYN,NL,2B,3,1,36,4,3,0,2,,,,,
turneju01,2010,2,NYN,NL,3B,1,0,6,0,2,0,1,,,,,
ueharko01,2010,1,BAL,AL,P,43,0,132,2,3,0,0,,,,,
ugglada01,2010,1,FLO,NL,2B,158,158,4177,312,415,18,84,,,,,
uptonbj01,2010,1,TBA,AL,OF,154,147,3905,397,3,5,0,,,,,
uptonju01,2010,1,ARI,NL,OF,128,128,3351,265,1,4,0,,,,,
uribeju01,2010,1,SFN,NL,2B,24,22,524,44,54,0,12,,,,,
uribeju01,2010,1,SFN,NL,3B,26,21,578,20,46,3,2,,,,,
uribeju01,2010,1,SFN,NL,SS,103,96,2592,134,233,6,38,,,,,
utleych01,2010,1,PHI,NL,2B,114,114,3021,228,347,11,86,,,,,
valaich01,2010,1,CIN,NL,2B,13,6,231,19,24,0,7,,,,,
valaich01,2010,1,CIN,NL,SS,1,0,9,0,2,0,1,,,,,
valbulu01,2010,1,CLE,AL,2B,71,66,1745,127,232,4,59,,,,,
valbulu01,2010,1,CLE,AL,3B,9,6,200,3,12,2,0,,,,,
valbulu01,2010,1,CLE,AL,OF,1,0,3,0,0,0,0,,,,,
valbulu01,2010,1,CLE,AL,SS,5,4,126,8,17,4,5,,,,,
valdece01,2010,1,ARI,NL,P,9,2,60,5,1,0,1,,,,,
valdeme01,2010,1,TOR,AL,P,2,0,4,1,1,0,0,,,,,
valdera02,2010,1,NYN,NL,P,38,1,176,3,8,0,0,,,,,
valdewi01,2010,1,PHI,NL,2B,42,35,943,57,91,1,20,,,,,
valdewi01,2010,1,PHI,NL,3B,7,3,117,3,12,0,0,,,,,
valdewi01,2010,1,PHI,NL,SS,59,50,1374,83,148,2,35,,,,,
valenda01,2010,1,MIN,AL,3B,81,80,2128,46,171,6,14,,,,,
valvejo01,2010,1,DET,AL,P,60,0,189,4,4,0,2,,,,,
vanderi01,2010,1,FLO,NL,P,2,0,4,0,0,0,0,,,,,
vanderi01,2010,2,BAL,AL,P,7,1,49,0,1,1,0,,,,,
vanevjo01,2010,1,BOS,AL,OF,21,6,198,15,0,0,0,,,,,
vanevjo01,2010,1,BOS,AL,P,1,0,3,1,0,0,0,,,,,
vargacl01,2010,1,MIL,NL,P,17,0,59,1,1,0,0,,,,,
vargaja01,2010,1,SEA,AL,P,31,31,578,9,17,0,0,,,,,
varitja01,2010,1,BOS,AL,C,39,27,826,242,13,0,2,1,,34,9,
varvaan01,2010,1,SEA,AL,P,4,0,12,0,1,0,0,,,,,
vasques01,2010,1,ARI,NL,P,57,0,161,5,2,1,0,,,,,
vazquja01,2010,1,NYA,AL,P,31,26,472,14,23,0,2,,,,,
velezeu01,2010,1,SFN,NL,2B,1,1,27,3,4,0,0,,,,,
velezeu01,2010,1,SFN,NL,OF,17,8,293,25,0,1,0,,,,,
venabwi01,2010,1,SDN,NL,1B,1,0,3,1,0,0,0,,,,,
venabwi01,2010,1,SDN,NL,OF,121,101,2809,241,1,4,1,,,,,
ventejo01,2010,1,ATL,NL,P,79,0,249,2,15,2,0,,,,,
verasjo01,2010,1,FLO,NL,P,48,0,144,5,4,1,0,,,,,
verlaju01,2010,1,DET,AL,P,33,33,673,15,34,2,3,,,,,
vicieda01,2010,1,CHA,AL,1B,7,3,86,30,0,0,2,,,,,
vicieda01,2010,1,CHA,AL,3B,23,19,486,8,27,4,5,,,,,
victosh01,2010,1,PHI,NL,OF,143,142,3796,360,11,2,4,,,,,
villaca01,2010,1,MIL,NL,P,50,0,158,3,3,0,1,,,,,
villahe02,2010,1,HOU,NL,P,8,0,18,1,0,1,0,,,,,
violape01,2010,1,BAL,AL,P,2,0,4,0,0,0,0,,,,,
vizquom01,2010,1,CHA,AL,2B,19,18,453,22,41,0,9,,,,,
vizquom01,2010,1,CHA,AL,3B,83,62,1747,31,110,3,15,,,,,
vizquom01,2010,1,CHA,AL,SS,9,8,183,13,15,0,6,,,,,
volqued01,2010,1,CIN,NL,P,12,12,188,0,12,0,0,,,,,
volstch01,2010,1,FLO,NL,P,30,30,525,5,27,0,1,,,,,
vottojo01,2010,1,CIN,NL,1B,148,146,3849,1132,128,5,101,,,,,
wagnebi02,2010,1,ATL,NL,P,71,0,208,3,7,1,0,,,,,
wainwad01,2010,1,SLN,NL,P,33,33,691,21,36,1,5,,,,,
wakefti01,2010,1,BOS,AL,P,32,19,420,9,15,2,0,,,,,
waldejo01,2010,1,LAA,AL,P,16,0,46,2,4,0,0,,,,,
walkene01,2010,1,PIT,NL,2B,105,104,2684,222,234,7,62,,,,,
walkene01,2010,1,PIT,NL,3B,6,5,120,4,10,1,0,,,,,
walkety01,2010,1,WAS,NL,P,24,0,106,2,6,1,0,,,,,
wallabr01,2010,1,HOU,NL,1B,48,41,1126,327,32,3,31,,,,,
waltepj01,2010,1,SLN,NL,P,7,3,90,2,1,0,1,,,,,
watsoma02,2010,1,OAK,AL,OF,12,10,222,6,0,0,0,,,,,
weaveje01,2010,1,LAN,NL,P,43,0,133,0,9,1,0,,,,,
weaveje02,2010,1,LAA,AL,P,34,34,673,10,18,0,0,,,,,
webbry01,2010,1,SDN,NL,P,54,0,177,7,13,1,4,,,,,
weeksri01,2010,1,MIL,NL,2B,159,159,4168,332,389,15,102,,,,,
weinhro01,2010,1,DET,AL,P,28,0,88,4,2,3,1,,,,,
welleto01,2010,1,SFN,NL,P,13,11,176,1,2,0,0,,,,,
wellsca01,2010,1,DET,AL,OF,36,21,646,35,4,0,0,,,,,
wellsra01,2010,1,CHN,NL,P,32,32,583,18,25,5,1,,,,,
wellsve01,2010,1,TOR,AL,OF,151,151,3929,354,5,0,2,,,,,
werthja01,2010,1,PHI,NL,OF,153,150,4026,293,8,4,2,,,,,
westbja01,2010,1,CLE,AL,P,21,21,383,5,24,2,0,,,,,
westbja01,2010,2,SLN,NL,P,12,12,225,11,23,0,3,,,,,
westse01,2010,1,FLO,NL,P,2,2,28,0,1,1,1,,,,,
wheelda01,2010,1,TBA,AL,P,64,0,145,1,8,0,1,,,,,
whiteel03,2010,1,SFN,NL,C,55,32,1022,334,26,2,3,2,,29,12,
whitese02,2010,1,SEA,AL,P,38,0,103,2,4,0,0,,,,,
wietema01,2010,1,BAL,AL,C,126,121,3181,775,51,5,10,2,,53,24,
wiggity01,2010,1,BAL,AL,1B,98,90,2361,748,73,10,75,,,,,
wiggity01,2010,1,BAL,AL,2B,40,35,918,66,97,6,13,,,,,
wiggity01,2010,1,BAL,AL,3B,22,19,498,13,33,5,3,,,,,
willido03,2010,1,DET,AL,P,9,8,130,1,3,0,0,,,,,
willido03,2010,2,ARI,NL,P,6,5,67,2,4,0,1,,,,,
willijo03,2010,1,WAS,NL,OF,108,105,2641,164,7,1,2,,,,,
willira01,2010,1,CHA,AL,P,27,0,75,1,2,0,0,,,,,
willire03,2010,1,LAA,AL,OF,76,36,1261,109,5,1,0,,,,,
wilsobo02,2010,1,LAA,AL,1B,1,0,6,4,0,0,0,,,,,
wilsobo02,2010,1,LAA,AL,C,38,29,782,217,12,1,2,3,,26,8,
wilsobr01,2010,1,SFN,NL,P,70,0,224,3,2,0,0,,,,,
wilsocj01,2010,1,TEX,AL,P,33,33,612,8,25,2,0,,,,,
wilsoja02,2010,1,SEA,AL,SS,60,59,1555,88,191,8,36,,,,,
wilsojo03,2010,1,SEA,AL,1B,3,3,90,30,2,1,4,,,,,
wilsojo03,2010,1,SEA,AL,2B,2,1,39,6,5,0,4,,,,,
wilsojo03,2010,1,SEA,AL,3B,4,3,93,2,8,1,1,,,,,
wilsojo03,2010,1,SEA,AL,SS,98,95,2517,124,304,20,53,,,,,
winnra01,2010,1,NYA,AL,OF,27,16,488,31,1,0,0,,,,,
winnra01,2010,2,SLN,NL,OF,46,22,715,58,0,1,0,,,,,
wisede01,2010,1,TOR,AL,OF,44,23,719,60,3,0,1,,,,,
wolfra02,2010,1,MIL,NL,P,34,34,647,13,40,0,4,,,,,
wolfro01,2010,1,OAK,AL,P,11,0,38,0,4,0,0,,,,,
woodbl01,2010,1,KCA,AL,P,51,0,149,5,6,0,0,,,,,
woodbr01,2010,1,LAA,AL,1B,2,1,27,11,0,0,1,,,,,
woodbr01,2010,1,LAA,AL,3B,56,46,1238,33,76,5,6,,,,,
woodbr01,2010,1,LAA,AL,SS,22,20,556,22,56,5,7,,,,,
woodke02,2010,1,CLE,AL,P,23,0,60,0,3,0,0,,,,,
woodke02,2010,2,NYA,AL,P,24,0,78,3,3,0,0,,,,,
woodti01,2010,1,FLO,NL,P,26,0,83,1,1,0,0,,,,,
woodtr01,2010,1,CIN,NL,P,17,17,308,2,8,3,1,,,,,
woodwch01,2010,1,SEA,AL,SS,7,6,158,5,10,1,1,,,,,
worleva01,2010,1,PHI,NL,P,5,2,39,0,4,0,0,,,,,
worthda01,2010,1,DET,AL,2B,12,8,231,14,31,0,9,,,,,
worthda01,2010,1,DET,AL,3B,3,1,33,0,2,0,0,,,,,
worthda01,2010,1,DET,AL,SS,24,24,617,41,56,0,14,,,,,
wrighda03,2010,1,NYN,NL,3B,155,155,4119,110,321,20,34,,,,,
wrighja01,2010,1,CLE,AL,P,18,0,64,3,5,0,2,,,,,
wrighja01,2010,2,SEA,AL,P,28,0,111,2,11,0,0,,,,,
wrighwe01,2010,1,HOU,NL,P,14,4,99,4,3,0,0,,,,,
wuertmi01,2010,1,OAK,AL,P,48,0,119,4,5,0,0,,,,,
youklke01,2010,1,BOS,AL,1B,101,97,2586,809,72,3,66,,,,,
youklke01,2010,1,BOS,AL,3B,2,2,45,3,5,0,0,,,,,
youngch03,2010,1,SDN,NL,P,4,4,60,2,1,0,0,,,,,
youngch04,2010,1,ARI,NL,OF,156,153,4050,418,10,7,6,,,,,
youngde03,2010,1,MIN,AL,OF,149,142,3833,239,12,4,2,,,,,
youngde04,2010,1,PIT,NL,2B,10,4,156,5,11,0,2,,,,,
youngde04,2010,1,PIT,NL,3B,8,7,174,6,10,3,1,,,,,
youngde04,2010,1,PIT,NL,OF,21,16,461,29,2,1,0,,,,,
younger03,2010,1,COL,NL,2B,35,33,772,44,94,6,23,,,,,
younger03,2010,1,COL,NL,OF,10,9,195,11,0,1,0,,,,,
youngmi02,2010,1,TEX,AL,3B,155,155,4111,95,265,19,26,,,,,
zagurmi01,2010,1,PHI,NL,P,8,0,21,0,0,0,0,,,,,
zambrca01,2010,1,CHN,NL,P,36,20,389,10,19,3,1,,,,,
zaungr01,2010,1,MIL,NL,C,28,28,727,221,13,2,4,0,,19,6,
zawadla01,2010,1,SDN,NL,2B,7,6,162,9,18,2,2,,,,,
zawadla01,2010,1,SDN,NL,3B,1,1,27,1,4,0,1,,,,,
zawadla01,2010,1,SDN,NL,SS,3,2,42,2,5,0,1,,,,,
zieglbr01,2010,1,OAK,AL,P,64,0,182,2,13,1,2,,,,,
zimmejo02,2010,1,WAS,NL,P,7,7,93,1,2,2,0,,,,,
zimmery01,2010,1,WAS,NL,3B,137,137,3571,85,242,17,23,,,,,
zitoba01,2010,1,SFN,NL,P,34,33,598,5,22,1,1,,,,,
zobribe01,2010,1,TBA,AL,1B,14,9,237,77,8,0,6,,,,,
zobribe01,2010,1,TBA,AL,2B,55,46,1113,74,116,3,27,,,,,
zobribe01,2010,1,TBA,AL,3B,2,1,30,1,0,1,0,,,,,
zobribe01,2010,1,TBA,AL,OF,110,88,2504,204,6,0,3,,,,,
zumayjo01,2010,1,DET,AL,P,31,0,115,0,6,0,0,,,,,
abadfe01,2011,1,HOU,NL,P,29,0,59,1,2,2,0,,,,,
abreubo01,2011,1,LAA,AL,OF,28,28,674,29,2,1,0,,,,,
abreuju01,2011,1,HOU,NL,P,7,0,20,1,0,0,0,,,,,
accarje01,2011,1,BAL,AL,P,31,0,113,1,5,0,1,,,,,
aceveal01,2011,1,BOS,AL,P,55,4,342,6,5,0,1,,,,,
ackledu01,2011,1,SEA,AL,1B,1,0,20,8,0,0,0,,,,,
ackledu01,2011,1,SEA,AL,2B,86,85,2223,144,225,6,49,,,,,
acostma01,2011,1,NYN,NL,P,44,0,141,3,3,0,0,,,,,
adamsmi03,2011,1,SDN,NL,P,48,0,144,1,3,0,0,,,,,
adamsmi03,2011,2,TEX,AL,P,27,0,77,3,2,0,0,,,,,
adamsry01,2011,1,BAL,AL,2B,26,24,639,47,62,2,16,,,,,
adcocna01,2011,1,KCA,AL,P,24,3,181,7,8,0,0,,,,,
affelje01,2011,1,SFN,NL,P,67,0,185,7,11,0,0,,,,,
alberma01,2011,1,BOS,AL,P,56,0,194,1,8,1,0,,,,,
albural01,2011,1,DET,AL,P,41,0,130,3,3,0,0,,,,,
alfonel01,2011,1,COL,NL,C,19,18,478,128,12,5,2,2,,10,5,
allenbr01,2011,1,ARI,NL,1B,10,9,255,77,5,0,9,,,,,
allenbr01,2011,2,OAK,AL,1B,41,40,1066,334,19,4,24,,,,,
almoner01,2011,1,MIL,NL,1B,2,0,6,3,0,0,0,,,,,
almoner01,2011,1,MIL,NL,OF,7,6,135,2,0,0,0,,,,,
alonsyo01,2011,1,CIN,NL,1B,3,1,39,8,3,0,0,,,,,
alonsyo01,2011,1,CIN,NL,3B,1,1,27,0,0,0,0,,,,,
alonsyo01,2011,1,CIN,NL,OF,16,14,338,22,1,1,0,,,,,
altuvjo01,2011,1,HOU,NL,2B,55,51,1382,80,135,2,25,,,,,
alvarhe01,2011,1,TOR,AL,P,10,10,191,5,13,1,1,,,,,
alvarpe01,2011,1,PIT,NL,3B,66,62,1647,55,145,14,15,,,,,
amarial01,2011,1,LAA,AL,2B,14,9,281,21,33,2,8,,,,,
amarial01,2011,1,LAA,AL,OF,8,4,130,9,1,0,0,,,,,
amarial01,2011,1,LAA,AL,SS,1,0,9,0,0,0,0,,,,,
amezaal01,2011,1,COL,NL,2B,5,5,127,12,11,0,1,,,,,
amezaal01,2011,1,COL,NL,3B,2,0,13,0,0,0,0,,,,,
amezaal01,2011,1,COL,NL,OF,2,0,8,0,0,0,0,,,,,
amezaal01,2011,1,COL,NL,SS,2,1,46,0,6,1,0,,,,,
amezaal01,2011,2,FLO,NL,2B,11,9,254,21,29,1,6,,,,,
amezaal01,2011,2,FLO,NL,OF,4,1,33,1,0,0,0,,,,,
anderbr04,2011,1,OAK,AL,P,13,13,250,0,21,2,1,,,,,
anderla03,2011,1,BOS,AL,1B,6,0,45,12,3,1,1,,,,,
andinro01,2011,1,BAL,AL,2B,94,81,2173,159,239,4,63,,,,,
andinro01,2011,1,BAL,AL,3B,22,19,516,15,42,1,6,,,,,
andinro01,2011,1,BAL,AL,OF,3,2,33,2,0,0,0,,,,,
andinro01,2011,1,BAL,AL,SS,30,24,670,31,97,5,17,,,,,
andruel01,2011,1,TEX,AL,SS,147,142,3784,245,407,25,102,,,,,
anglema01,2011,1,BAL,AL,OF,29,20,596,62,0,2,0,,,,,
ankieri01,2011,1,WAS,NL,OF,113,90,2535,245,9,1,0,,,,,
arencjp01,2011,1,TOR,AL,C,122,118,3179,822,72,6,4,12,,87,28,
arredjo01,2011,1,CIN,NL,P,53,0,159,10,1,0,0,,,,,
arrieja01,2011,1,BAL,AL,P,22,22,358,9,16,3,3,,,,,
arroybr01,2011,1,CIN,NL,P,32,32,597,22,30,4,2,,,,,
ascanjo01,2011,1,PIT,NL,P,8,0,19,0,0,0,0,,,,,
atchisc01,2011,1,BOS,AL,P,17,0,91,2,3,1,0,,,,,
atkinmi01,2011,1,BAL,AL,P,3,3,32,1,0,0,0,,,,,
augenbr01,2011,1,SLN,NL,P,5,0,17,0,1,0,0,,,,,
avilaal01,2011,1,DET,AL,3B,1,1,24,0,1,1,0,,,,,
avilaal01,2011,1,DET,AL,C,133,130,3471,940,73,5,14,7,,85,40,
avilemi01,2011,1,KCA,AL,2B,20,19,500,45,56,3,16,,,,,
avilemi01,2011,1,KCA,AL,3B,24,22,631,13,48,6,3,,,,,
avilemi01,2011,1,KCA,AL,SS,6,2,87,4,10,1,2,,,,,
avilemi01,2011,2,BOS,AL,2B,7,1,75,5,4,0,1,,,,,
avilemi01,2011,2,BOS,AL,3B,22,14,412,7,30,2,1,,,,,
avilemi01,2011,2,BOS,AL,OF,5,2,57,5,0,0,0,,,,,
avilemi01,2011,2,BOS,AL,SS,8,6,186,3,21,0,1,,,,,
axelrdy01,2011,1,CHA,AL,P,4,3,56,3,4,0,2,,,,,
axforjo01,2011,1,MIL,NL,P,74,0,221,1,7,2,1,,,,,
ayalalu01,2011,1,NYA,AL,P,52,0,168,2,11,0,2,,,,,
aybarer01,2011,1,LAA,AL,SS,142,142,3786,240,406,13,102,,,,,
badenbu01,2011,1,FLO,NL,P,50,0,191,4,9,0,0,,,,,
baezda01,2011,1,PHI,NL,P,29,0,108,3,4,0,0,,,,,
bailean01,2011,1,OAK,AL,P,42,0,125,1,4,0,0,,,,,
baileho02,2011,1,CIN,NL,P,22,22,396,14,11,1,1,,,,,
bakerje03,2011,1,CHN,NL,1B,19,15,378,114,7,0,4,,,,,
bakerje03,2011,1,CHN,NL,2B,18,15,359,26,37,1,9,,,,,
bakerje03,2011,1,CHN,NL,3B,11,5,162,4,6,0,0,,,,,
bakerje03,2011,1,CHN,NL,OF,11,7,156,11,0,0,0,,,,,
bakerjo01,2011,1,FLO,NL,C,1,0,9,2,0,0,0,0,,0,0,
bakersc02,2011,1,MIN,AL,P,23,21,404,11,6,0,0,,,,,
balesco01,2011,1,WAS,NL,P,23,0,107,0,2,1,0,,,,,
balfogr01,2011,1,OAK,AL,P,62,0,186,2,4,0,1,,,,,
barajro01,2011,1,LAN,NL,C,88,85,2200,651,48,2,4,3,,60,20,
bardda01,2011,1,BOS,AL,P,70,0,219,11,5,1,0,,,,,
bardjo01,2011,1,SEA,AL,C,25,23,603,156,12,2,2,0,,15,9,
barmecl01,2011,1,HOU,NL,SS,122,120,3175,171,356,12,69,,,,,
barneda01,2011,1,CHN,NL,2B,135,124,3331,258,349,12,65,,,,,
barneda01,2011,1,CHN,NL,SS,5,4,107,5,10,0,2,,,,,
bartlja01,2011,1,SDN,NL,SS,138,136,3633,203,391,18,83,,,,,
bartoda02,2011,1,OAK,AL,1B,65,62,1705,596,39,8,72,,,,,
bassan01,2011,1,SDN,NL,P,27,3,145,11,7,0,3,,,,,
bastaan01,2011,1,PHI,NL,P,64,0,174,0,3,1,0,,,,,
batismi01,2011,1,SLN,NL,P,26,1,88,3,0,0,0,,,,,
batismi01,2011,2,NYN,NL,P,9,4,92,5,4,0,0,,,,,
bautijo02,2011,1,TOR,AL,3B,25,25,615,17,62,2,1,,,,,
bautijo02,2011,1,TOR,AL,OF,116,115,3042,233,13,6,5,,,,,
baxtemi01,2011,1,NYN,NL,OF,13,7,219,12,1,0,0,,,,,
bayja01,2011,1,NYN,NL,OF,122,121,3160,220,4,2,1,,,,,
beachbr01,2011,1,ATL,NL,P,25,25,425,8,15,0,1,,,,,
beatope01,2011,1,NYN,NL,P,60,0,201,3,14,0,2,,,,,
beavabl01,2011,1,SEA,AL,P,15,15,291,5,10,0,0,,,,,
beckch01,2011,1,TOR,AL,P,3,0,7,0,0,0,0,,,,,
beckejo02,2011,1,BOS,AL,P,30,30,579,15,18,3,0,,,,,
beckhgo01,2011,1,CHA,AL,2B,149,147,3923,272,443,8,84,,,,,
bedarer01,2011,1,SEA,AL,P,16,16,274,2,7,1,0,,,,,
bedarer01,2011,2,BOS,AL,P,8,8,114,3,2,0,0,,,,,
beimejo01,2011,1,PIT,NL,P,35,0,76,0,1,0,0,,,,,
belisma01,2011,1,COL,NL,P,74,0,216,2,11,0,0,,,,,
bellhe01,2011,1,SDN,NL,P,64,0,188,3,5,0,0,,,,,
belljo01,2011,1,BAL,AL,3B,21,14,402,17,23,3,1,,,,,
belljo01,2011,1,BAL,AL,OF,2,0,9,0,0,0,0,,,,,
belltr01,2011,1,LAA,AL,P,19,0,103,3,2,0,0,,,,,
belowdu01,2011,1,DET,AL,P,14,2,87,1,1,0,0,,,,,
beltbr01,2011,1,SFN,NL,1B,31,19,609,201,12,1,8,,,,,
beltbr01,2011,1,SFN,NL,OF,32,31,725,50,2,3,0,,,,,
beltrad01,2011,1,TEX,AL,3B,112,112,2941,93,208,11,24,,,,,
beltrca01,2011,1,NYN,NL,OF,91,91,2371,150,4,1,2,,,,,
beltrca01,2011,2,SFN,NL,OF,43,43,1090,80,6,0,1,,,,,
benoijo01,2011,1,DET,AL,P,66,0,183,1,4,0,1,,,,,
bensojo01,2011,1,MIN,AL,OF,20,19,494,44,0,2,0,,,,,
bergebr02,2011,1,BAL,AL,P,34,12,303,4,12,2,0,,,,,
bergju01,2011,1,CHN,NL,P,8,0,36,0,2,0,0,,,,,
berkeja01,2011,1,BAL,AL,P,40,0,141,2,6,0,1,,,,,
berkmla01,2011,1,SLN,NL,1B,21,16,435,154,14,2,18,,,,,
berkmla01,2011,1,SLN,NL,OF,126,123,2989,194,4,4,2,,,,,
bernaro01,2011,1,WAS,NL,OF,84,71,1978,159,6,1,0,,,,,
betande01,2011,1,NYA,AL,P,2,1,8,0,0,0,0,,,,,
betanra01,2011,1,COL,NL,P,68,0,187,1,1,0,0,,,,,
betanyu01,2011,1,MIL,NL,SS,149,146,3836,167,418,21,85,,,,,
betemwi01,2011,1,KCA,AL,1B,3,3,81,23,2,0,0,,,,,
betemwi01,2011,1,KCA,AL,2B,1,0,15,2,2,0,1,,,,,
betemwi01,2011,1,KCA,AL,3B,47,46,1254,24,99,5,6,,,,,
betemwi01,2011,2,DET,AL,3B,40,34,834,25,49,6,6,,,,,
billibr02,2011,1,COL,NL,P,1,0,6,1,1,0,1,,,,,
billibr02,2011,2,OAK,AL,P,3,0,15,0,0,0,0,,,,,
billich01,2011,1,LAN,NL,P,32,32,564,5,24,2,1,,,,,
bixlebr01,2011,1,WAS,NL,1B,2,0,9,3,0,0,1,,,,,
bixlebr01,2011,1,WAS,NL,3B,14,3,145,3,10,1,1,,,,,
bixlebr01,2011,1,WAS,NL,OF,34,11,373,31,1,0,0,,,,,
